제목,링크,내용
포천시, <b>어린이보호구역</b> LED 바닥신호등 4개소 설치,https://www.sisa-news.com/news/article.html?no=166852,포천시는 어린이들의 안전한 보행을 위해 어린이보호구역 내 횡단보도에  바닥신호등을 설치했다고 밝혔다 바닥신호등을 설치한 곳은 왕방초 송우초 포천초 영북초 등 개소로 어린이보호구역 중 보행자의 통행이 
포천시, <b>어린이보호구역</b> LED 바닥신호등 4개소 설치,http://www.nbnnews.co.kr/news/articleView.html?idxno=529876,내외뉴스통신  신선호 기자 포천시는 일 어린이들의 안전한 보행을 위해 어린이보호구역 내 횡단보도에  바닥신호등을 설치했다고 밝혔다 바닥신호등을 설치한 곳은 왕방초 송우초 포천초 영북초 등 
<b>어린이보호구역</b>·횡단보도서 교통법규 위반 땐 차 보험료 더 낸다,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=032&aid=0003088258,오는 월부터 어린이보호구역 등에서 과속 등 교통법규를 위반해 적발될 경우 자동차보험료를 최대  더 내야 한다 일 국토교통부와 금융감독원은 보행자 안전을 위한 대책으로 어린이보호구역 및 횡단보도 
포천시, <b>어린이보호구역</b> 4곳에 LED 바닥신호등 설치,http://www.kihoilbo.co.kr/news/articleView.html?idxno=940217,기호일보  아침을 여는 신문 포천시는 어린이들의 안전한 보행을 위해 어린이보호구역 내 횡단보도에  바닥신호등을 설치했다 바닥신호등을 설치한 곳은 왕방초 송우초 포천초 영북초 등 곳으로 
<b>어린이보호구역</b>에서 속도 위반시 보험료 최대 10% 할증,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=056&aid=0011090700,어린이보호구역에서 속도를 위반하면 위반 횟수에 따라 보험료가 최대  할증됩니다 국토교통부와 금융개발원 보험개발원은 어린이 보호구역 및 횡단보도 등에서 교통법규도로교통법를 위반한 운전자에 대해 
<b>어린이보호구역</b>서 속도 위반하면 보험료 최대10% 할증,https://kizmom.hankyung.com/news/view.html?aid=202107271543o,앞으로 어린이보호구역이나 횡단보도에서 속도를 위반하면 위반 횟수에 따라 보험료가 최대  할증된다 국토교통부와 금융감독원 보험개발원은 어린이 보호구역 및 횡단보도 등에서 도로교통법을 위반한 운전자에 
<b>어린이보호구역</b> 과속 위반시 보험료 인상,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005507723,비롯한 노인 보호구역과 장애인 보호구역에서 시속 를 초과한 운전자는 회 적발 시 보험료  회 이상 적발 시 보험료 를 더 올린다 사진은 일 서울의 한 초등학교 앞 어린이보호구역 뉴스
위험했던 부천 신흥초 통학로에 <b>어린이 보호구역</b> 지정,http://news.lghellovision.net/news/newsView.do?soCode=SCB0000000&idx=315944,부천 신흥초 학부모회 등은 일 그동안 불법 주정차와 교통 혼잡으로 인해 위험했던 부천로 번길 일대가 어린이 보호구역으로 확대 지정돼 공사에 들어간다고 전했습니다 이에 따라 늦어도 이달 중 일부 통학로에 주 
<b>어린이보호구역</b>에서 과속하면 보험료 10% 할증,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005507730,비롯한 노인 보호구역과 장애인 보호구역에서 시속 를 초과한 운전자는 회 적발 시 보험료  회 이상 적발 시 보험료 를 더 올린다 사진은 일 서울의 한 초등학교 앞 어린이보호구역 뉴스
<b>어린이 보호구역</b> 교통법규 위반시 車 보험료 최대 10% 할증,http://www.skyedaily.com/news/news_view.html?ID=137253,스카이데일리 앞으로 어린이 보호구역횡단보도 등에서 교통법규를 어기면 자동차 보험료가 오를 전망이다 일 국토교통부와 금융감독원은 어린이 보호구역 및 횡단보도 등에서 도로교통법을 위반한 
<b>어린이보호구역</b> 20km 초과하면 보험료 10% 할증,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005507728,비롯한 노인 보호구역과 장애인 보호구역에서 시속 를 초과한 운전자는 회 적발 시 보험료  회 이상 적발 시 보험료 를 더 올린다 사진은 일 서울의 한 초등학교 앞 어린이보호구역 뉴스
장수경찰서, <b>어린이보호구역</b> 무인 단속장비 설치 현장점검,http://www.jeollailbo.com/news/articleView.html?idxno=634181,장수경찰서서장 권미자는 일 지역내 어린이보호구역 고정식 무인 단속 장비 설치지점에 대한 합동 현장점검을 실시했다 이번 현장점검은 경찰 지자체 도로교통공단 등이 참여해 어린이보호구역인 장수초등학교 등 
장수경찰서, <b>어린이보호구역</b> 단속장비 설치지점 점검,http://sjbnews.com/news/news.php?number=720442,장수경찰서는 일 코로나 방역지침을 준수하면서 관계기관과 함께 어린이보호구역 고정식 무인 단속장비 설치지점에 대한 현장점검을 실시했다 이번 현장점검은 경찰 지자체 도로교통공단 등이 참여해 
<b>어린이 보호구역</b>서 시속 20㎞ 초과하면 보험료 할증 붙는다,http://www.ajunews.com/view/20210727082853201,속도 위반 및 보행자 보호 위반 시 최대  할증 박기람 기자  국토교통부 금융감독원 및 보험개발원은 보행자 최우선의 교통안전체계 구축의 일환으로 어린이 보호구역횡단보도 등에서 교통법규를 
<b>어린이</b>·노인 등 교통약자 <b>보호구역</b>서 ‘1회’만 과속해도 보험료 할증,http://www.newsway.co.kr/news/view?tp=1&ud=2021072710014878926,우선 오는 월부터 개시하는 자동차 보험에 어린이 보호구역 시속 를 초과하는 과속 회 위반 시 보험료  회 이상 위반 시 보험료 가 할증되는 내용을 담는다 노인 보호구역 및 장애인 보호구역 속도 
장수경찰서 <b>어린이보호구역</b> 무인 단속 장비 설치 현장점검,http://www.domin.co.kr/news/articleView.html?idxno=1349837,장수경찰서서장 권미자는 지난 일 코로나  방역지침을 준수하면서 관계기관과 함께 어린이보호구역 고정식 무인 단속 장비 설치지점에 대한 합동 현장점검을 실시했다 이번 현장 점검은 경찰 지자체 도로교통공단 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,http://www.nspna.com/news/?mode=view&newsid=517360,고정식  개소 설치 김성철 기자 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,https://www.wikitree.co.kr/articles/673854,광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 심화되는 것을 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,http://www.nbnnews.co.kr/news/articleView.html?idxno=527299,내외뉴스통신  정광훈 기자 전남 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 광양시는 단속을 통해 불법 주 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,http://www.sisamagazine.co.kr/news/articleView.html?idxno=366597,광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 심화되는 것을 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 강화,http://www.namdonews.com/news/articleView.html?idxno=654352,전남 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 심화되는 것을 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=468&aid=0000781082,광양시청사 전경 전남 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 교통체증이 
광양시, <b>어린이보호구역</b> CCTV 추가 설치 등 불법 주·정차 단속 강화,http://www.cnbnews.com/news/article.html?no=504010, 뉴스  씨앤비뉴스 광양시청사진광양시 고정식  개소 설치 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 11개소 추가 설치,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002202242,광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 심화되는 것을 
광양시, <b>어린이보호구역</b> 내 불법 주·정차 단속 강화... 'CCTV 설치 및 단속'...,http://www.newsworker.co.kr/news/articleView.html?idxno=123893,전남 광양시가어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다고 일 밝혔다 시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 추가 설치,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202107281104572140632,전남 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주정차로 인한 교통체증이 날로 심화되는 것을 
광양시, <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 및 단속 예고,https://www.geconomy.co.kr/news/article.html?no=113545,고정식  개소 설치 지이코노미 정형관 기자 | 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 
대구 중구청-중부경찰서, <b>어린이</b> 교통사고 예방 및 코로나19 확산 방지 위해 ...,http://www.idaegu.com/newsView/idg202108290103,류규하 중구청장은 어린이 보호구역 지정 확대 및 시설개선 사업 등 교통약자 맞춤형 교통안전 대책으로 안전한 중구 만들기를 지속적으로 추진해 나갈 것이다고 말했다 이밖에 중구청과 중부서는 지난달 일에도 
[28일 광양시 소식] <b>어린이보호구역</b> 불법 주·정차 단속 CCTV 설치 등,https://www.asiatime.co.kr/article/20210728500129,광양시청 아시아타임즈한숙경 기자  전남 광양시는 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치하고 오는 월 일부터 단속에 들어간다 시는 단속을 통해 불법 주 
광양시, <b>어린이보호구역</b> 주·정차 단속 CCTV 추가 설치,http://www.smartfn.co.kr/view.php?ud=20210728102950190402c37af707_46,고정식  개소 설치 월 일부터 단속 전남 광양시는 일 어린이보호구역 내 불법 주정차 단속 강화를 위해 고정형 단속 를 개소에 추가 설치했다고 밝혔다 광양시는 또한 불법 주정차로 인한 교통체증이 
[영상] 스쿨존 너머 - EP1. 등교가 끝난 뒤 엄마들이 모였다,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=308&aid=0000029478,불법주정차된 차들을 치우고 어린이보호구역 지정을 위해 백방으로 뛰어다니지만 무엇 하나 쉽게 바뀌는 게 없습니다 큰 사고가 나기 전에 어른들이 바꿔 놓아야 해요 엄마들이 그토록 바꾸고 싶은 아이들의 
