"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","X좌표","Y좌표","작업일자"
"GS050015","강서구","화곡본동","화곡본동 46-148  2층 초록향기작은도서관","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2016","실내","","126.8415","37.53069","2021-09-06 10:57:45.0"
"GS050016","강서구","화곡본동","화곡본동 46-148  정면 2층  외벽","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실외","","126.847565","37.54399","2021-09-06 10:57:45.0"
"GS050027","강서구","화곡본동","화곡동 98-22","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8441","37.543365","2021-09-06 10:57:45.0"
"GS050028","강서구","화곡본동","화곡본동 357-1 CCTV","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.837494","37.531452","2021-09-06 10:57:45.0"
"GS050029","강서구","소나무공원","화곡동 29-31(소나무공원)","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84783","37.54707","2021-09-06 10:57:45.0"
"GS050030","강서구","산새공원","화곡동 772(산새공원)","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.85037","37.54617","2021-09-06 10:57:45.0"
"GS050031","강서구","박장공원","화곡동 56-25(박장공원)","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.849014","37.540585","2021-09-06 10:57:45.0"
"GS050032","강서구","화곡본동","까치산로 101","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84874","37.547188","2021-09-06 10:57:45.0"
"GS050033","강서구","화곡본동","까치산로 93","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84822","37.54655","2021-09-06 10:57:45.0"
"GS050034","강서구","화곡본동","까치산로 83","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.847786","37.54599","2021-09-06 10:57:45.0"
"GS050035","강서구","화곡본동","까치산로 75","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84719","37.545204","2021-09-06 10:57:45.0"
"GS050036","강서구","화곡본동","까치산로 65","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.846634","37.54458","2021-09-06 10:57:45.0"
"GS050037","강서구","화곡본동","까치산로 55","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84583","37.543888","2021-09-06 10:57:45.0"
"GS050038","강서구","화곡본동","까치산로 45","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84505","37.543297","2021-09-06 10:57:45.0"
"GS050039","강서구","화곡본동","까치산로 37","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84438","37.542835","2021-09-06 10:57:45.0"
"GS050040","강서구","화곡본동","까치산로 29","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.843765","37.542404","2021-09-06 10:57:45.0"
"GS050041","강서구","화곡본동","까치산로 19","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84294","37.54183","2021-09-06 10:57:45.0"
"GS050042","강서구","화곡본동","까치산로 11","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.842384","37.541252","2021-09-06 10:57:45.0"
"GS050043","강서구","화곡본동","까치산로 4","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84177","37.5405","2021-09-06 10:57:45.0"
"GS050044","강서구","화곡본동","화곡동 982-15","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84787","37.54897","2021-09-06 10:57:45.0"
"GS050045","강서구","화곡본동","화곡동 971-2","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84913","37.54778","2021-09-06 10:57:45.0"
"GS050046","강서구","화곡본동","화곡동 29-224","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.851456","37.546154","2021-09-06 10:57:45.0"
"GS050047","강서구","화곡본동","화곡동 46-181","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8488","37.544273","2021-09-06 10:57:45.0"
"GS050048","강서구","화곡본동","화곡본동 24-562","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84551","37.544643","2021-09-06 10:57:45.0"
"GS050049","강서구","화곡본동","화곡동 98-168","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8451","37.543903","2021-09-06 10:57:45.0"
"GS050050","강서구","화곡본동","화곡동 110-65","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8441","37.544224","2021-09-06 10:57:45.0"
"GS050051","강서구","화곡본동","화곡동 59-9(화곡초)","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84694","37.54266","2021-09-06 10:57:45.0"
"GS050052","강서구","화곡본동","화곡동 61-51","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84589","37.542118","2021-09-06 10:57:45.0"
"GS050053","강서구","화곡본동","화곡동 61-97","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.846924","37.541668","2021-09-06 10:57:45.0"
"GS050054","강서구","화곡본동","화곡동 51-40","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84806","37.54268","2021-09-06 10:57:45.0"
"GS050055","강서구","화곡본동","화곡동 55-70","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84833","37.541595","2021-09-06 10:57:45.0"
"GS050056","강서구","화곡본동","화곡동 57-29(화일초)","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84852","37.540302","2021-09-06 10:57:45.0"
"GS050057","강서구","화곡본동","화곡동 55-93","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84961","37.54216","2021-09-06 10:57:45.0"
"GS050058","강서구","화곡본동","화곡동 56-28","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8506","37.541523","2021-09-06 10:57:45.0"
"GS050059","강서구","화곡본동","화곡동 56-62","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.851","37.5407","2021-09-06 10:57:45.0"
"GS050060","강서구","화곡본동","화곡동 56-108","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.85139","37.54007","2021-09-06 10:57:45.0"
"GS050061","강서구","화곡본동","화곡동 56-703","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.85162","37.539017","2021-09-06 10:57:45.0"
"GS050062","강서구","화곡본동","화곡동 56-151","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84883","37.539032","2021-09-06 10:57:45.0"
"GS050063","강서구","화곡본동","화곡동 56-433","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84802","37.539085","2021-09-06 10:57:45.0"
"GS050064","강서구","화곡본동","화곡동 102-321","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84706","37.538746","2021-09-06 10:57:45.0"
"GS050065","강서구","화곡본동","화곡동 102-66","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.846596","37.539406","2021-09-06 10:57:45.0"
"GS050066","강서구","화곡본동","화곡동 102-21","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84645","37.54012","2021-09-06 10:57:45.0"
"GS050067","강서구","화곡본동","화곡동 102-143","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84508","37.53868","2021-09-06 10:57:45.0"
"GS050068","강서구","화곡본동","화곡동 105-207","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84458","37.54","2021-09-06 10:57:45.0"
"GS050069","강서구","화곡본동","화곡동 105-239","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.843056","37.53947","2021-09-06 10:57:45.0"
"GS050070","강서구","까치산근린공원","화곡동 102-206 까치산근린공원","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.844666","37.53737","2021-09-06 10:57:45.0"
"GS050071","강서구","참새공원","화곡동 56-638 참새공원","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84699","37.539707","2021-09-06 10:57:45.0"
"GS050072","강서구","한글어린이공원","화곡동 56-3(한글어린이공원)","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.85046","37.53864","2021-09-06 10:57:45.0"
"GS050073","강서구","화곡본동","화곡본동 24-70","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8471","37.546463","2021-09-06 10:57:45.0"
"GS050074","강서구","화곡본동","화곡동 24-536","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84609","37.54664","2021-09-06 10:57:45.0"
"GS050075","강서구","화곡본동","화곡동 46-148(지상3층 헬스장)","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2020","실내","","126.84765","37.544014","2021-09-06 10:57:45.0"
"GS050076","강서구","까치산근린공원","화곡동 105-565","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84445","37.5379","2021-09-06 10:57:45.0"
"GS050077","강서구","까치산근린공원","화곡동 105-565","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84445","37.5379","2021-09-06 10:57:45.0"
"GS050078","강서구","까치산근린공원","화곡동 105-565","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84445","37.5379","2021-09-06 10:57:45.0"
"GS050079","강서구","까치산근린공원","화곡동 105-565","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84445","37.5379","2021-09-06 10:57:45.0"
"GS050080","강서구","까치산근린공원","화곡동 105-565","","","3. 공원(하천)","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84445","37.5379","2021-09-06 10:57:45.0"
"GS060007","강서구","화곡보건분소","화곡1동 366-1  1층","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2016","실내","","126.84108","37.535477","2021-09-06 10:57:45.0"
"GS060008","강서구","보건소","염창동 275-12  지하 전기실","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2016","실내","","126.85257","37.563313","2021-09-06 10:57:45.0"
"GS060009","강서구","화곡보건분소","화곡1동 366-1  정면 2층  외벽","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실외","","126.84105","37.5355","2021-09-06 10:57:45.0"
"GS060010","강서구","화곡1동","화곡1동 425-4  3층 꿈터작은도서관","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2013","실내","","126.8415","37.53069","2021-09-06 10:57:45.0"
"GS060011","강서구","화곡1동","화곡1동 425-4  지하1층","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2016","실내","","126.8415","37.53069","2021-09-06 10:57:45.0"
"GS060012","강서구","화곡1동","화곡1동 425-4  1층","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2017","실내","","126.85445","37.53205","2021-09-06 10:57:45.0"
"GS060013","강서구","화곡1동","화곡1동 425-4  2층","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2018","실내","","126.85445","37.53205","2021-09-06 10:57:45.0"
"GS060014","강서구","화곡1동","화곡1동 425-4  외부 후면","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실외","","126.841576","37.53033","2021-09-06 10:57:45.0"
"GS060015","강서구","화곡1동","화곡1동 425-4  외부 정면","","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자가망U무선망","2019","실외","","126.84158","37.530506","2021-09-06 10:57:45.0"
"GS060023","강서구","화곡1동","화곡1동 1078-27 CCTV","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.84116","37.540554","2021-09-06 10:57:45.0"
"GS060024","강서구","화곡1동","화곡동 1070-39","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.83423","37.539253","2021-09-06 10:57:45.0"
"GS060025","강서구","화곡1동","화곡동 1087","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.83473","37.538513","2021-09-06 10:57:45.0"
"GS060026","강서구","화곡1동","화곡동 1088-2","","","1. 주요거리","자치구에스넷1차","공공WiFi","자가망U무선망(S-NET)","2020","실외","","126.8351","37.53779","2021-09-06 10:57:45.0"
